"year","university","tuition_and_fees","total_expenses","total_salaries"
"2015","226204","6971257.0","62578500.0","27406900.0"
"2015","226231","34367816.0","53494100.0","22600200.0"
"2015","226277","13104209.0","","4101630.0"
"2015","226374","349915.0","","113208.0"
"2015","226383","19277953.0","32134800.0","14494500.0"
"2015","226408","3996658.0","41092500.0","21442600.0"
"2015","226471","59782825.0","74208400.0","31698100.0"
"2015","226578","15666498.0","75352000.0","33893100.0"
"2015","226587","12708532.0","25321000.0","10028100.0"
"2015","226675","1831553.0","","3290090.0"
"2015","226772","62906.0","","183928.0"
"2015","226806","9231626.0","55399700.0","25404500.0"
"2015","226833","32477812.0","102881000.0","37403000.0"
"2015","226860","58189.0","","116924.0"
"2015","226879","3443755.0","3239660.0","1620440.0"
"2015","226903","4776167.0","","2292880.0"
"2015","226930","4840892.0","47655200.0","22408300.0"
"2015","227003","2419121.0","","912579.0"
"2015","227058","855370.0","","417114.0"
"2015","227146","17535426.0","69806600.0","25286700.0"
"2015","227155","112250.0","","52462.0"
"2015","227182","77564764.0","456243000.0","187535000.0"
"2015","227191","9459234.0","59108600.0","29085500.0"
"2015","227216","260908550.0","601612000.0","248427000.0"
"2015","227225","2855485.0","25473500.0","10987200.0"
"2015","227289","1281217.0","7727990.0","3578620.0"
"2015","227298","7115131.0","","1465320.0"
"2015","227304","8327145.0","51308400.0","20748300.0"
"2015","227313","2281852.0","","803266.0"
"2015","227322","2255732.0","","762170.0"
"2015","227331","42148077.0","53509400.0","23485100.0"
"2015","227368","58481840.0","287725000.0","123367000.0"
"2015","227377","43970236.0","172838000.0","59182600.0"
"2015","227386","3491240.0","22330300.0","8967740.0"
"2015","227401","6355929.0","32212400.0","13287300.0"
"2015","227429","3385244.0","9675420.0","3094940.0"
"2015","227526","45103696.0","212815000.0","72925600.0"
"2015","227687","3448653.0","12875900.0","5013680.0"
"2015","227748","5166731.0","","1606580.0"
"2015","227757","148227000.0","626468000.0","304692000.0"
"2015","227766","16448885.0","91657700.0","46600900.0"
"2015","227836","7479488.0","4828650.0","1862160.0"
"2015","227845","94111461.0","114187000.0","56704400.0"
"2015","227854","10583610.0","","30375200.0"
"2015","227863","45370870.0","64781500.0","32439200.0"
"2015","227881","130180157.0","313957000.0","134355000.0"
"2015","227924","26708422.0","","60632300.0"
"2015","227979","39872711.0","217356000.0","96476400.0"
"2015","228042","15718502.0","29053800.0","13294200.0"
"2015","228088","397230.0","","153211.0"
"2015","228149","55840000.0","95107000.0","51132600.0"
"2015","228158","16193440.0","65180100.0","28672600.0"
"2015","228185","209890.0","","83083.0"
"2015","228194","27414364.0","30879300.0","16311500.0"
"2015","228200","5530886.0","","1618940.0"
"2015","228219","5456674.0","","2013540.0"
"2015","228246","279774000.0","507033000.0","236390000.0"
"2015","228282","1302402.0","","1028740.0"
"2015","228316","5566228.0","36282900.0","17394400.0"
"2015","228325","21981179.0","30310100.0","11821900.0"
"2015","228343","24405706.0","50169500.0","26666300.0"
"2015","228431","80405089.0","216383000.0","92441500.0"
"2015","228459","244597210.0","614521000.0","246527000.0"
"2015","228468","10241055.0","17416100.0","8195300.0"
"2015","228486","753487.0","5345540.0","2071490.0"
"2015","228501","8109128.0","55089100.0","22140500.0"
"2015","228529","65177768.0","189216000.0","65482100.0"
"2015","228547","49478068.0","373080000.0","164663000.0"
"2015","228608","10841836.0","41574700.0","17283600.0"
"2015","228635","22436835.0","2591190000.0","1109700000.0"
"2015","228644","38525100.0","789508000.0","432676000.0"
"2015","228653","32943242.0","1805780000.0","910204000.0"
"2015","228699","5442105.0","30542600.0","13074300.0"
"2015","228705","52556868.0","165800000.0","60714000.0"
"2015","228723","568219956.0","2807500000.0","1141920000.0"
"2015","228732","0.0","961660000.0","13171900.0"
"2015","228769","239492906.0","562730000.0","239638000.0"
"2015","228778","471983244.0","2559510000.0","1073490000.0"
"2015","228787","237038765.0","574460000.0","263649000.0"
"2015","228796","109998227.0","442488000.0","170317000.0"
"2015","228802","39287516.0","124423000.0","59000800.0"
"2015","228866","8251119.0","9667410.0","4886100.0"
"2015","228875","245670000.0","401251000.0","172560000.0"
"2015","228884","7757871.0","12507300.0","3796250.0"
"2015","228909","26859188.0","274912000.0","136853000.0"
"2015","228981","14220666.0","36558100.0","14586000.0"
"2015","229018","16752980.0","96648800.0","29001400.0"
"2015","229027","192590017.0","527008000.0","228212000.0"
"2015","229036","5249418.0","","1736230.0"
"2015","229063","59660147.0","200935000.0","88923700.0"
"2015","229090","0.0","2101130000.0","61314200.0"
"2015","229115","294038529.0","821510000.0","343485000.0"
"2015","229160","39343755.0","52514000.0","24457000.0"
"2015","229179","71114836.0","200237000.0","95929700.0"
"2015","229267","43058021.0","118003000.0","51937100.0"
"2015","229300","44734462.0","1358690000.0","766214000.0"
"2015","229337","48798769.0","778298000.0","439942000.0"
"2015","229355","14977980.0","90891100.0","37455400.0"
"2015","229407","0.0","50360600.0","7024090.0"
"2015","229416","34200000.0","","12134000.0"
"2015","229425","3659205.0","","1378300.0"
"2015","229504","4864086.0","23791500.0","11825800.0"
"2015","229522","504004.0","","188236.0"
"2015","229540","9477859.0","44901900.0","16746900.0"
"2015","229656","732936.0","","634639.0"
"2015","229780","39971612.0","60443300.0","25965200.0"
"2015","229799","7736630.0","42626000.0","20086100.0"
"2015","229814","48189367.0","148660000.0","48188800.0"
"2015","229832","3135282.0","20470500.0","7484600.0"
"2015","229841","18985613.0","45473200.0","21704800.0"
"2015","229887","9853221.0","22117400.0","10288400.0"
"2015","229957","14398266.0","","9167990.0"
"2015","230010","1479203.0","","3641230.0"
"2015","230038","175710387.0","967282000.0","472952000.0"
"2015","230047","9847000.0","92962000.0","43537000.0"
"2015","230056","9442655.0","16347900.0","3914340.0"
"2015","230065","1976964.0","","798517.0"
"2015","230135","254000.0","","315000.0"
"2015","230144","123023.0","","170000.0"
"2015","230162","2453525.0","","9919410.0"
"2015","230171","32436912.0","92460800.0","36831200.0"
"2015","230199","272913.0","","77484.0"
"2015","230205","383249.0","","57000.0"
"2015","230214","3066097.0","","1258710.0"
"2015","230366","4003730.0","5599660.0","1497660.0"
"2015","230384","7209407.0","5547430.0","1859680.0"
"2015","230418","5503000.0","18640000.0","7698000.0"
"2015","230490","1511954.0","","8420700.0"
"2015","230597","8541606.0","49647900.0","18337700.0"
"2015","230603","65446703.0","141011000.0","51934400.0"
"2015","230621","7821261.0","7741710.0","1069860.0"
"2015","230630","5667719.0","5786720.0","1687110.0"
"2015","230676","1395001.0","","4102230.0"
"2015","230728","120604507.0","617769000.0","278044000.0"
"2015","230737","113798683.0","288902000.0","131202000.0"
"2015","230746","62516311.0","203318000.0","89679700.0"
"2015","230764","304008000.0","3735900000.0","1485670000.0"
"2015","230782","79758937.0","220497000.0","98442900.0"
"2015","230807","50964617.0","67836400.0","31767400.0"
"2015","230816","21269138.0","36282000.0","18972100.0"
"2015","230834","25211406.0","","18834200.0"
"2015","230852","60481692.0","81665400.0","34597200.0"
"2015","230861","17860445.0","","17484700.0"
"2015","230889","7854995.0","10372900.0","6058770.0"
"2015","230898","10638446.0","19528300.0","6217610.0"
"2015","230913","13645044.0","","11873200.0"
"2015","230931","15163978.0","","12130300.0"
"2015","230940","4808517.0","15372900.0","7284490.0"
"2015","230959","144049699.0","272648000.0","119315000.0"
"2015","230977","7355609.0","10948400.0","4775360.0"
"2015","230995","55443000.0","105542000.0","38258000.0"
"2015","231004","785860.0","","4767470.0"
"2015","231059","55107943.0","80058500.0","32608000.0"
"2015","231068","44101356.0","144491000.0","33656600.0"
"2015","231077","2733181.0","6600060.0","2523590.0"
"2015","231086","6020221.0","11927800.0","5268780.0"
"2015","231095","1784719.0","7349960.0","1942910.0"
"2015","231147","18833307.0","25170200.0","12221900.0"
"2015","231156","0.0","195660000.0","2304680.0"
"2015","231165","18052510.0","","17295900.0"
"2015","231174","282478000.0","658746000.0","273547000.0"
"2015","231280","50091.0","","203137.0"
"2015","231411","11757031.0","12269300.0","4856970.0"
"2015","231420","12382627.0","22856100.0","9743240.0"
"2015","231536","7758962.0","28514100.0","13628300.0"
"2015","231554","8619951.0","12987300.0","5599540.0"
"2015","231581","20972092.0","42669900.0","18160600.0"
"2015","231624","155975206.0","407940000.0","160029000.0"
"2015","231651","63373000.0","111785000.0","44546000.0"
"2015","231688","241195.0","","303237.0"
"2015","231697","7805440.0","23607200.0","11855900.0"
"2015","231712","36909319.0","146521000.0","47340600.0"
"2015","231721","581607.0","","332453.0"
"2015","231785","9365247.0","8591140.0","2892010.0"
"2015","231828","10829824.0","9712480.0","3610760.0"
"2015","231837","19892915.0","24168700.0","11947100.0"
"2015","231873","2001732.0","10513600.0","5042820.0"
"2015","231882","4886588.0","25386300.0","11200100.0"
"2015","231970","37543840.0","231328000.0","123193000.0"
"2015","232016","5580789.0","5332860.0","2084270.0"
"2015","232025","11453600.0","33043100.0","12640300.0"
"2015","232043","24462956.0","37586400.0","18771100.0"
"2015","232052","1016590.0","7208350.0","3698880.0"
"2015","232089","19593249.0","35773200.0","15990300.0"
"2015","232186","310502026.0","778881000.0","370755000.0"
"2015","232195","14236055.0","37644600.0","18236200.0"
"2015","232256","18520856.0","47767200.0","20600200.0"
"2015","232265","56802167.0","159801000.0","47857200.0"
"2015","232308","9087604.0","34608000.0","14759100.0"
"2015","232414","23442896.0","76625100.0","37737700.0"
"2015","232423","190672526.0","476422000.0","178533000.0"
"2015","232450","15310038.0","47402200.0","24649300.0"
"2015","232502","2361916.0","2164720.0","761406.0"
"2015","232557","661391708.0","591382000.0","263358000.0"
"2015","232566","34000390.0","123554000.0","46724400.0"
"2015","232575","13720029.0","38072600.0","17540700.0"
"2015","232609","40157912.0","64602300.0","33035000.0"
"2015","232618","1386186.0","","1413890.0"
"2015","232672","18615829.0","31758600.0","16323600.0"
"2015","232681","31591516.0","106707000.0","48612000.0"
"2015","232706","63114214.0","80525300.0","35916000.0"
"2015","232724","95557.0","","203094.0"
"2015","232788","2400132.0","23782700.0","8645770.0"
"2015","232797","20811398.0","24477600.0","8053720.0"
"2015","232867","8936473.0","29148500.0","13649200.0"
"2015","232885","3919394.0","6043070.0","4001540.0"
"2015","232919","7930787.0","","2581340.0"
"2015","232937","26354021.0","149953000.0","59703200.0"
"2015","232946","141777159.0","334356000.0","163765000.0"
"2015","232982","139946766.0","420580000.0","186466000.0"
"2015","233019","4606376.0","21832700.0","9840430.0"
"2015","233037","1750736.0","12840200.0","6278350.0"
"2015","233082","861406.0","2727200.0","1999410.0"
"2015","233091","5194818.0","5346740.0","1163460.0"
"2015","233116","10271827.0","27721600.0","15165900.0"
"2015","233277","59758918.0","188151000.0","76861400.0"
"2015","233286","894272.0","","467810.0"
"2015","233295","23132122.0","49261100.0","20405700.0"
"2015","233301","8746679.0","29302100.0","14083500.0"
"2015","233310","5412277.0","19503400.0","11019400.0"
"2015","233329","4439036.0","5901680.0","2160160.0"
"2015","233338","2667170.0","18997700.0","7039900.0"
"2015","233356","2670476.0","","4109110.0"
"2015","233374","105955000.0","274366000.0","121852000.0"
"2015","233408","3508412.0","6805870.0","3380610.0"
"2015","233426","36530573.0","63215900.0","27060000.0"
"2015","233480","144645.0","","506926.0"
"2015","233541","67633408.0","85739100.0","42762000.0"
"2015","233611","7318534.0","14504200.0","6391940.0"
"2015","233639","6815175.0","34829600.0","18757500.0"
"2015","233648","3075161.0","23414600.0","11522200.0"
"2015","233657","232558.0","","126195.0"
"2015","233666","127121.0","","133530.0"
"2015","233684","82621110.0","56437800.0","14740400.0"
"2015","233718","10622713.0","45336800.0","18680000.0"
"2015","233754","19711385.0","64625500.0","28664400.0"
"2015","233772","40899509.0","184102000.0","84387400.0"
"2015","233842","266748.0","16035300.0","6615100.0"
"2015","233897","11602362.0","50142500.0","19463300.0"
"2015","233903","2829807.0","17065900.0","7763010.0"
"2015","233921","411207016.0","1278960000.0","615690000.0"
"2015","233949","13623489.0","45639400.0","20033900.0"
"2015","234030","312809796.0","976659000.0","446651000.0"
"2015","234076","479424150.0","2815580000.0","1181330000.0"
"2015","234085","25527039.0","82958500.0","31746600.0"
"2015","234119","381254.0","","171107.0"
"2015","234137","2609146.0","4473400.0","1338330.0"
"2015","234155","26111597.0","131358000.0","51251300.0"
"2015","234164","17753581.0","35469200.0","13357500.0"
"2015","234173","24180003.0","41024500.0","17766300.0"
"2015","234191","1547132.0","","1870380.0"
"2015","234207","59335000.0","149830000.0","69518000.0"
"2015","234225","76848.0","","403638.0"
"2015","234359","13439582.0","","8337960.0"
"2015","234377","4290518.0","21960400.0","10676100.0"
"2015","234401","504645.0","","302431.0"
"2015","234492","15390352.0","27331100.0","8428960.0"
"2015","234650","550457.0","","562968.0"
"2015","234669","41142145.0","115485000.0","56492700.0"
"2015","234696","3586339.0","32394000.0","13556800.0"
"2015","234711","5359989.0","29595400.0","12207500.0"
"2015","234739","1479918.0","1806790.0","751178.0"
"2015","234784","2117014.0","","1034200.0"
"2015","234827","72382452.0","222128000.0","89587800.0"
"2015","234845","3991172.0","31642800.0","15650700.0"
"2015","234915","28466330.0","34144000.0","14891500.0"
"2015","234924","1296646.0","","452649.0"
"2015","234933","27020247.0","105703000.0","44680600.0"
"2015","234951","6309364.0","45840600.0","19911200.0"
"2015","234979","6979834.0","55947300.0","23737900.0"
"2015","235024","20305311.0","28228200.0","12782100.0"
"2015","235088","6059023.0","","2421480.0"
"2015","235097","94032500.0","220907000.0","100612000.0"
"2015","235103","25836411.0","107915000.0","46322700.0"
"2015","235149","20156200.0","75161600.0","36337000.0"
"2015","235158","1384818.0","","676942.0"
"2015","235167","31238202.0","93685700.0","44261900.0"
"2015","235237","16649208.0","49846000.0","22483300.0"
"2015","235307","1447538.0","","707396.0"
"2015","235316","142770000.0","194883000.0","92092000.0"
"2015","235334","809753.0","25629800.0","11227600.0"
"2015","235343","33746368.0","95031800.0","39054700.0"
"2015","235352","406781.0","","430710.0"
"2015","235422","16839052.0","30628800.0","15861800.0"
"2015","235431","11242070.0","70314300.0","32167800.0"
