"year","university","tuition_and_fees","total_expenses"
"2015","183789","64328672.0","66440200.0"
"2015","183804","19690410.0","44946000.0"
"2015","183822","35186383.0","44797900.0"
"2015","183859","29997325.0","116399000.0"
"2015","183877","18905350.0","56088400.0"
"2015","183910","30120193.0","42352900.0"
"2015","183938","27116328.0","88792800.0"
"2015","183974","31361104.0","44392400.0"
"2015","183983","416956.0",""
"2015","184047","2042755.0",""
"2015","184056","5589955.0",""
"2015","184153","560458.0",""
"2015","184180","28723880.0","68191900.0"
"2015","184205","6357800.0","33336700.0"
"2015","184278","3683000.0",""
"2015","184348","34431000.0","84619000.0"
"2015","184357","357540.0",""
"2015","184427","3833357.0",""
"2015","184481","40374705.0","122979000.0"
"2015","184506","1242165.0",""
"2015","184603","183898096.0","213268000.0"
"2015","184612","33194490.0","39617800.0"
"2015","184746","4388221.0",""
"2015","184773","33806864.0","45677600.0"
"2015","184782","149495018.0","488437000.0"
"2015","184791","18886683.0","48517900.0"
"2015","184816","1062792.0",""
"2015","184870","21769401.0",""
"2015","184959","15109601.0","11538000.0"
"2015","184968","2200110.0",""
"2015","184995","8908046.0","64840000.0"
"2015","185129","53563614.0","160458000.0"
"2015","185174","1737416.0",""
"2015","185262","105433573.0","233460000.0"
"2015","185332","11027793.0",""
"2015","185396","15841093.0",""
"2015","185466","3312654.0",""
"2015","185509","19667125.0","67900900.0"
"2015","185536","44397800.0","109042000.0"
"2015","185572","129151105.0","159099000.0"
"2015","185590","162154524.0","392061000.0"
"2015","185624","843705.0",""
"2015","185651","1018699.0",""
"2015","185679","4957969.0",""
"2015","185721","5644918.0","5405780.0"
"2015","185730","831532.0",""
"2015","185758","1066499.0","4104510.0"
"2015","185767","2021003.0",""
"2015","185828","122749000.0","314324000.0"
"2015","185873","24377373.0","72706400.0"
"2015","185970","2078481.0",""
"2015","186016","4495240.0",""
"2015","186034","9274073.0","71855900.0"
"2015","186052","10684009.0",""
"2015","186122","2348728.0","61320200.0"
"2015","186131","112060000.0","1541620000.0"
"2015","186186","1387923.0","3472330.0"
"2015","186201","55825000.0","144220000.0"
"2015","186274","1405113.0",""
"2015","186283","102908000.0","155997000.0"
"2015","186335","413254.0",""
"2015","186371","70462000.0","171184000.0"
"2015","186380","654304000.0","3022120000.0"
"2015","186399","138285000.0","299569000.0"
"2015","186405","65455.0",""
"2015","186423","220003.0",""
"2015","186432","49139216.0","74510000.0"
"2015","186469","3988326.0","12502000.0"
"2015","186584","193760000.0","259962000.0"
"2015","186593","2063656.0",""
"2015","186618","17408282.0","26546900.0"
"2015","186645","20783303.0","56475600.0"
"2015","186867","140705000.0","208037000.0"
"2015","186876","64321934.0","217627000.0"
"2015","186900","687391.0","812353.0"
"2015","187000","2315347.0",""
"2015","187046","50620422.0","71142800.0"
"2015","187134","94951000.0","223703000.0"
"2015","187161","6608548.0",""
"2015","187198","27907704.0","89327300.0"
"2015","187444","96321043.0","223258000.0"
"2015","187505","10747272.0",""
"2015","187532","11959812.0","181659000.0"
"2015","187596","1096576.0","28081000.0"
"2015","187602","675978.0",""
"2015","187620","5845992.0",""
"2015","187639","1965714.0","20803900.0"
"2015","187648","15480971.0","74902400.0"
"2015","187666","2425341.0","25605700.0"
"2015","187745","1491238.0","18150800.0"
"2015","187897","12243034.0","65585200.0"
"2015","187903","3940631.0","36578100.0"
"2015","187912","4358164.0","19153700.0"
"2015","187958","1906068.0",""
"2015","187967","10669445.0","136842000.0"
"2015","187976","647347.0",""
"2015","187985","130210281.0","2028880000.0"
"2015","187994","2511347.0",""
"2015","188003","1117105.0",""
"2015","188021","613937.0",""
"2015","188030","62315392.0","572192000.0"
"2015","188049","1195161.0",""
"2015","188058","795889.0","22170300.0"
"2015","188100","6942384.0","75171800.0"
"2015","188137","4931109.0","56923300.0"
"2015","188146","9182000.0","24380000.0"
"2015","188182","9072290.0","11696000.0"
"2015","188207","2774008.0","2445490.0"
"2015","188216","270999.0",""
"2015","188225","711520.0",""
"2015","188261","339944.0","8628780.0"
"2015","188289","395105.0",""
"2015","188304","9994458.0","44518700.0"
"2015","188340","27134317.0","37576500.0"
"2015","188429","159931145.0","191318000.0"
"2015","188438","7125056.0","37649600.0"
"2015","188465","2152715.0","6299400.0"
"2015","188517","8159572.0","7356330.0"
"2015","188526","39233468.0","47200400.0"
"2015","188535","12471819.0","19354100.0"
"2015","188580","35952198.0","323126000.0"
"2015","188641","21864950.0","65956000.0"
"2015","188650","8448709.0",""
"2015","188669","3617238.0",""
"2015","188678","7405357.0","9582290.0"
"2015","188687","4250590.0","5654920.0"
"2015","188696","2952575.0",""
"2015","188854","42096810.0","54931100.0"
"2015","188890","23304592.0",""
"2015","188915","465287.0",""
"2015","188942","1012382.0",""
"2015","188988","1478996.0",""
"2015","189015","33804049.0","58022700.0"
"2015","189088","56499959.0","165187000.0"
"2015","189097","77796000.0","150108000.0"
"2015","189219","2725580.0",""
"2015","189228","89890723.0","90194400.0"
"2015","189264","254724.0","1621860.0"
"2015","189273","625288.0","2166750.0"
"2015","189282","2858335.0","3774270.0"
"2015","189404","3556027.0",""
"2015","189413","12385425.0","13731400.0"
"2015","189422","6958958.0","10168700.0"
"2015","189459","32062277.0","34687500.0"
"2015","189468","2107721.0",""
"2015","189477","1444807.0",""
"2015","189501","31951175.0","54030600.0"
"2015","189547","12524811.0","62886800.0"
"2015","189556","5551674.0","5428020.0"
"2015","189565","6700061.0","5990980.0"
"2015","189574","7604865.0","7410500.0"
"2015","189583","10835303.0","7328720.0"
"2015","189592","6608871.0","5150340.0"
"2015","189705","61203803.0","90240400.0"
"2015","189714","3163074.0",""
"2015","189811","8983603.0",""
"2015","189839","8683753.0","40419200.0"
"2015","189848","10649421.0","25305200.0"
"2015","189857","4188991.0","4208060.0"
"2015","189954","514408.0",""
"2015","189981","907944.0","4179100.0"
"2015","189990","2897021.0",""
"2015","190008","1231418.0",""
"2015","190035","10224754.0","507601000.0"
"2015","190044","58542018.0","126458000.0"
"2015","190053","2796050.0","20337900.0"
"2015","190071","997029.0",""
"2015","190080","671408.0","4062400.0"
"2015","190099","91619765.0","181090000.0"
"2015","190114","25058864.0","27669300.0"
"2015","190150","941264000.0","3800890000.0"
"2015","190169","1615165.0","22329700.0"
"2015","190239","1331358.0",""
"2015","190248","14880663.0","24822300.0"
"2015","190293","1229477.0",""
"2015","190309","983608.0",""
"2015","190318","2926085.0",""
"2015","190372","5759962.0","77977900.0"
"2015","190415","586303328.0","2119350000.0"
"2015","190424","24751041.0","1711690000.0"
"2015","190442","4386508.0","38607800.0"
"2015","190451","2201471.0",""
"2015","190503","95902901.0","138319000.0"
"2015","190512","98446013.0","269633000.0"
"2015","190521","33478493.0","293758000.0"
"2015","190530","6205033.0","167181000.0"
"2015","190549","64113257.0","273737000.0"
"2015","190558","44506212.0","196263000.0"
"2015","190567","54885448.0","412805000.0"
"2015","190576","22090410.0","240246000.0"
"2015","190585","7153654.0","112065000.0"
"2015","190594","112713914.0","373360000.0"
"2015","190600","48752173.0","264746000.0"
"2015","190619","20248881.0","183591000.0"
"2015","190628","30630350.0","217704000.0"
"2015","190637","41487774.0","199803000.0"
"2015","190646","13231650.0","133521000.0"
"2015","190655","34167095.0","207740000.0"
"2015","190664","80214579.0","300734000.0"
"2015","190673","25261701.0","164827000.0"
"2015","190682","4710328.0","32136700.0"
"2015","190691","17119929.0","119877000.0"
"2015","190707","26731.0",""
"2015","190716","49503996.0","56416300.0"
"2015","190725","33839401.0","47435400.0"
"2015","190752","1977782.0","3671310.0"
"2015","190761","34517018.0","38263800.0"
"2015","190770","32257628.0","45998500.0"
"2015","190840","20693145.0","74820600.0"
"2015","190956","424660.0","2138200.0"
"2015","190974","7775329.0","7409200.0"
"2015","190983","20484810.0","46758300.0"
"2015","191083","34010109.0","129054000.0"
"2015","191126","74776531.0","199774000.0"
"2015","191199","9482931.0","51276700.0"
"2015","191205","8222566.0","13353500.0"
"2015","191241","407899355.0","568966000.0"
"2015","191287","19038705.0",""
"2015","191302","3757455.0","25029800.0"
"2015","191320","393928.0","10698100.0"
"2015","191339","7811437.0","45677200.0"
"2015","191409","740768.0",""
"2015","191515","59120000.0","141027000.0"
"2015","191533","33169763.0","49831200.0"
"2015","191597","6606577.0","5982290.0"
"2015","191612","6688219.0","33157600.0"
"2015","191621","13114500.0","16664600.0"
"2015","191630","65702257.0","106581000.0"
"2015","191649","276287252.0","363762000.0"
"2015","191676","15647853.0","32161700.0"
"2015","191719","27761150.0","108622000.0"
"2015","191728","10066494.0",""
"2015","191834","6180001.0",""
"2015","191931","72440000.0","96909000.0"
"2015","191940","392577.0",""
"2015","191959","1802345.0","1835070.0"
"2015","191968","147538696.0","225892000.0"
"2015","191986","9514988.0","44484000.0"
"2015","192004","3841497.0","3514180.0"
"2015","192022","7245755.0","43080800.0"
"2015","192040","1863576.0","39271700.0"
"2015","192110","17750119.0","99831400.0"
"2015","192156","3861443.0","7871070.0"
"2015","192165","406292.0","1894070.0"
"2015","192192","26321249.0","41901800.0"
"2015","192271","47547825.0","45331400.0"
"2015","192323","48047767.0","76167700.0"
"2015","192439","185352697.0",""
"2015","192448","130475557.0",""
"2015","192457","0.0","355944000.0"
"2015","192484","1045921.0",""
"2015","192509","15655373.0","15562800.0"
"2015","192554","3976600.0",""
"2015","192563","5043079.0",""
"2015","192624","1146758.0","1706460.0"
"2015","192688","6802323.0","13237900.0"
"2015","192703","79176873.0","119483000.0"
"2015","192712","27739913.0","38471400.0"
"2015","192749","40018020.0","61017200.0"
"2015","192785","8421583.0","9579470.0"
"2015","192800","265616.0",""
"2015","192819","125690922.0","168609000.0"
"2015","192864","36351405.0","50846600.0"
"2015","192925","29855648.0","36928100.0"
"2015","192961","933130.0","1697700.0"
"2015","192970","70100.0",""
"2015","193016","129453216.0","123312000.0"
"2015","193052","1959813.0","3278620.0"
"2015","193061","284592.0","1309270.0"
"2015","193070","1008134.0","3950460.0"
"2015","193122","1020994.0",""
"2015","193186","875008.0",""
"2015","193201","12353255.0","24105200.0"
"2015","193247","974437.0","3995290.0"
"2015","193265","1600277.0",""
"2015","193283","13825788.0","69597200.0"
"2015","193292","89965868.0","95800300.0"
"2015","193308","111060898.0","104962000.0"
"2015","193326","26177854.0","160420000.0"
"2015","193353","36714812.0","56951900.0"
"2015","193399","30603494.0","46250900.0"
"2015","193405","28904000.0","1734130000.0"
"2015","193478","47154519.0","233842000.0"
"2015","193584","53475912.0","72558900.0"
"2015","193609","1321000.0",""
"2015","193645","43307101.0","58303000.0"
"2015","193654","265049000.0","357982000.0"
"2015","193672","1355795.0",""
"2015","193751","24070534.0","27787300.0"
"2015","193760","9503307.0",""
"2015","193821","35923988.0","70293000.0"
"2015","193830","54133666.0","135666000.0"
"2015","193858","5349101.0",""
"2015","193894","3446605.0","5295820.0"
"2015","193900","1599843678.0","5026120000.0"
"2015","193946","12003225.0","62657500.0"
"2015","193973","47795896.0","79085000.0"
"2015","193991","353266.0",""
"2015","194028","3015765.0","15598700.0"
"2015","194073","10556597.0","17589300.0"
"2015","194091","220344865.0","234658000.0"
"2015","194116","11111725.0","14287500.0"
"2015","194161","30711779.0","47184300.0"
"2015","194189","1725590.0","3297520.0"
"2015","194222","21216644.0","99993500.0"
"2015","194240","19383436.0","76300100.0"
"2015","194259","42577.0",""
"2015","194310","258694994.0","343111000.0"
"2015","194392","10745407.0","25988400.0"
"2015","194435","1061880.0",""
"2015","194499","2809000.0","11918000.0"
"2015","194569","2397586.0","4545240.0"
"2015","194578","140687940.0","170617000.0"
"2015","194611","4652400.0","6282630.0"
"2015","194657","782957.0","3154380.0"
"2015","194666","2659480.0","3088660.0"
"2015","194675","588779.0","624379.0"
"2015","194693","919793.0","2003380.0"
"2015","194736","2505375.0","5093250.0"
"2015","194763","2088241.0","5832460.0"
"2015","194824","195294000.0","409447000.0"
"2015","194879","1074591.0",""
"2015","194958","25067283.0","35948300.0"
"2015","195003","281599000.0","512406000.0"
"2015","195030","259855000.0","3328760000.0"
"2015","195049","0.0","351383000.0"
"2015","195058","14787719.0","73725400.0"
"2015","195067","6104179.0",""
"2015","195128","35046164.0","49960300.0"
"2015","195155","665914.0","1144620.0"
"2015","195164","32118160.0","53915900.0"
"2015","195173","38879784.0","49472800.0"
"2015","195191","3556255.0","4901480.0"
"2015","195216","57690866.0","118509000.0"
"2015","195234","58457507.0","89886400.0"
"2015","195243","20440505.0","30904700.0"
"2015","195289","1155279.0","2262820.0"
"2015","195304","45998969.0","79065400.0"
"2015","195322","5664266.0","41108800.0"
"2015","195438","529024.0","6092030.0"
"2015","195474","47222905.0","99169800.0"
"2015","195526","84682000.0","152974000.0"
"2015","195544","67297000.0","83769000.0"
"2015","195580","273472.0","4911220.0"
"2015","195623","10000.0",""
"2015","195702","1093091.0","4224310.0"
"2015","195720","73134125.0","90254000.0"
"2015","195784","12255128.0",""
"2015","195809","355912488.0","463813000.0"
"2015","195827","0.0","241412000.0"
"2015","195845","5078185.0","5405250.0"
"2015","195988","3642695.0","21702300.0"
"2015","196006","13114918.0","82194600.0"
"2015","196015","11779725.0","68655000.0"
"2015","196024","12377409.0","66646600.0"
"2015","196033","10730693.0","69877400.0"
"2015","196042","44124054.0","154961000.0"
"2015","196051","10486101.0","77924800.0"
"2015","196060","102666784.0","543010000.0"
"2015","196079","126498550.0","502309000.0"
"2015","196088","251923446.0","1040220000.0"
"2015","196097","216565759.0","2323240000.0"
"2015","196103","9970247.0","89739900.0"
"2015","196112","14855031.0","348139000.0"
"2015","196121","39555186.0","185406000.0"
"2015","196130","42431077.0","258415000.0"
"2015","196149","39056105.0","164614000.0"
"2015","196158","28151239.0","132508000.0"
"2015","196167","32860249.0","135447000.0"
"2015","196176","46747561.0","178618000.0"
"2015","196185","31738605.0","151521000.0"
"2015","196194","42770270.0","204138000.0"
"2015","196200","19081596.0","117881000.0"
"2015","196219","28956491.0","135090000.0"
"2015","196228","9266735.0","53581000.0"
